FECHA,CAUDAL_M3S
2018-05-19,1.2
2018-05-20,1.08
2018-05-21,3.35
2018-05-22,6.02
2018-05-23,5.63
2018-05-24,6.95
2018-05-25,7.73
2018-05-26,7.78
2018-05-27,7.78
2018-05-28,7.78
2018-05-29,0.25
2018-05-30,0.35
2018-05-31,7.78
2018-06-01,7.73
2018-06-02,7.78
2018-06-03,5.35
2018-06-04,7.78
2018-06-05,7.9
2018-06-06,7.78
2018-06-07,7.78
2018-06-08,7.78
2018-06-09,7.78
2018-06-10,7.78
2018-06-11,7.78
2018-06-12,7.78
2018-06-13,7.78
2018-06-14,7.78
2018-06-15,7.78
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.07
2018-06-28,0.49
